"Block","Trial","Arrow","Condition","Correct","RT","subj_num","Time","Task"
3,58,1,1,1,0.28137,30,2,"Flanker"
3,59,1,0,1,0.38599,30,2,"Flanker"
3,60,2,1,1,0.42497,30,2,"Flanker"
3,61,1,0,1,0.58781,30,2,"Flanker"
3,62,2,2,1,0.66086,30,2,"Flanker"
3,63,1,0,1,0.43903,30,2,"Flanker"
3,64,1,2,1,0.39513,30,2,"Flanker"
3,65,1,0,1,0.32844,30,2,"Flanker"
3,66,1,1,1,0.32952,30,2,"Flanker"
3,67,1,2,1,0.30823,30,2,"Flanker"
3,68,2,0,1,0.43864,30,2,"Flanker"
3,69,1,2,1,0.40999,30,2,"Flanker"
3,70,1,0,1,0.40672,30,2,"Flanker"
3,71,2,0,1,0.43412,30,2,"Flanker"
3,72,1,1,1,0.39873,30,2,"Flanker"
3,73,2,0,1,0.65065,30,2,"Flanker"
3,74,2,1,1,0.34982,30,2,"Flanker"
3,75,2,0,1,0.30367,30,2,"Flanker"
3,76,2,2,1,0.46696,30,2,"Flanker"
3,77,2,1,1,0.33523,30,2,"Flanker"
3,78,2,1,1,0.37901,30,2,"Flanker"
3,79,1,1,1,0.41564,30,2,"Flanker"
3,80,2,1,1,0.6834,30,2,"Flanker"
3,81,2,0,1,0.33377,30,2,"Flanker"
3,82,1,2,1,0.43975,30,2,"Flanker"
3,83,2,0,1,0.49303,30,2,"Flanker"
3,84,2,0,1,0.35506,30,2,"Flanker"
3,85,1,1,1,0.43824,30,2,"Flanker"
3,86,1,2,1,0.33263,30,2,"Flanker"
3,87,2,0,1,0.43822,30,2,"Flanker"
3,88,2,2,1,0.29155,30,2,"Flanker"
3,89,2,2,1,0.32466,30,2,"Flanker"
3,90,2,1,1,0.31098,30,2,"Flanker"
3,91,2,0,1,0.34683,30,2,"Flanker"
3,92,1,1,1,0.52328,30,2,"Flanker"
3,93,2,2,0,0.28292,30,2,"Flanker"
3,94,1,0,1,0.38664,30,2,"Flanker"
3,95,2,0,1,0.43815,30,2,"Flanker"
3,96,1,2,0,0.32292,30,2,"Flanker"
3,97,1,1,1,0.43949,30,2,"Flanker"
3,98,2,2,1,0.41765,30,2,"Flanker"
3,99,2,1,1,0.35925,30,2,"Flanker"
3,100,1,0,1,0.49855,30,2,"Flanker"
3,101,2,0,0,0.37673,30,2,"Flanker"
3,102,2,1,1,0.43607,30,2,"Flanker"
3,103,1,2,1,0.43253,30,2,"Flanker"
3,104,1,0,1,0.37414,30,2,"Flanker"
3,105,2,1,1,0.42522,30,2,"Flanker"
3,106,2,1,1,0.33286,30,2,"Flanker"
3,107,1,0,1,0.47316,30,2,"Flanker"
3,108,1,0,1,0.35714,30,2,"Flanker"
3,109,2,2,1,0.42588,30,2,"Flanker"
3,110,2,0,1,0.41388,30,2,"Flanker"
3,111,1,2,1,0.50552,30,2,"Flanker"
3,112,2,1,1,0.46423,30,2,"Flanker"
3,113,2,1,1,0.35086,30,2,"Flanker"
3,114,1,2,1,0.4266,30,2,"Flanker"
3,115,2,2,1,0.64555,30,2,"Flanker"
3,116,2,2,1,0.39996,30,2,"Flanker"
3,117,2,0,1,0.4104,30,2,"Flanker"
3,118,2,0,1,0.35338,30,2,"Flanker"
3,119,2,0,1,0.30753,30,2,"Flanker"
3,120,1,2,0,0.30715,30,2,"Flanker"
3,121,1,0,1,0.53405,30,2,"Flanker"
3,122,2,1,1,0.39218,30,2,"Flanker"
3,123,1,1,1,0.43312,30,2,"Flanker"
3,124,1,2,1,0.39922,30,2,"Flanker"
3,125,1,2,1,0.35419,30,2,"Flanker"
3,126,2,2,1,0.47033,30,2,"Flanker"
3,127,2,1,1,0.3239,30,2,"Flanker"
3,128,1,1,1,0.42389,30,2,"Flanker"
3,129,2,0,1,0.43625,30,2,"Flanker"
3,130,1,1,1,0.41547,30,2,"Flanker"
3,131,2,2,1,0.49809,30,2,"Flanker"
3,132,1,0,1,0.43326,30,2,"Flanker"
3,133,2,1,1,0.41502,30,2,"Flanker"
3,134,1,1,1,0.36236,30,2,"Flanker"
3,135,1,0,1,0.34116,30,2,"Flanker"
3,136,2,0,1,0.43421,30,2,"Flanker"
3,137,1,2,1,0.42026,30,2,"Flanker"
3,138,1,2,1,0.31345,30,2,"Flanker"
3,139,1,2,1,0.36457,30,2,"Flanker"
3,140,1,0,1,0.3357,30,2,"Flanker"
3,141,2,2,1,0.44962,30,2,"Flanker"
3,142,1,2,1,0.40731,30,2,"Flanker"
3,143,2,2,1,0.47484,30,2,"Flanker"
3,144,2,2,0,0.46369,30,2,"Flanker"
4,1,2,0,1,0.45393,30,2,"Flanker"
4,2,2,0,1,0.31528,30,2,"Flanker"
4,3,1,2,0,0.30108,30,2,"Flanker"
4,4,1,0,1,0.49389,30,2,"Flanker"
4,5,2,1,1,0.41249,30,2,"Flanker"
4,6,2,1,0,0.32918,30,2,"Flanker"
4,7,2,0,1,0.48443,30,2,"Flanker"
4,8,1,0,1,0.40104,30,2,"Flanker"
4,9,2,2,1,0.4623,30,2,"Flanker"
4,10,2,0,1,0.37174,30,2,"Flanker"
4,11,1,2,1,0.43984,30,2,"Flanker"
4,12,1,1,1,0.3241,30,2,"Flanker"
4,13,1,0,1,0.3419,30,2,"Flanker"
4,14,1,2,1,0.2562,30,2,"Flanker"
4,15,1,0,1,0.2977,30,2,"Flanker"
4,16,2,1,1,0.60254,30,2,"Flanker"
4,17,2,1,1,0.32354,30,2,"Flanker"
4,18,1,0,1,0.39903,30,2,"Flanker"
4,19,1,2,1,0.30604,30,2,"Flanker"
4,20,1,2,1,0.27569,30,2,"Flanker"
4,21,2,1,0,0.25303,30,2,"Flanker"
4,22,2,2,1,0.46076,30,2,"Flanker"
4,23,2,1,1,0.30044,30,2,"Flanker"
4,24,1,2,1,0.40521,30,2,"Flanker"
4,25,2,1,1,0.44015,30,2,"Flanker"
4,26,1,0,1,0.39747,30,2,"Flanker"
4,27,2,1,1,0.42543,30,2,"Flanker"
4,28,1,1,1,0.3689,30,2,"Flanker"
4,29,2,1,1,0.43425,30,2,"Flanker"
4,30,2,2,1,0.41442,30,2,"Flanker"
4,31,2,2,1,0.32386,30,2,"Flanker"
4,32,1,1,1,0.44613,30,2,"Flanker"
4,33,2,1,1,0.48331,30,2,"Flanker"
4,34,2,2,1,0.52267,30,2,"Flanker"
4,35,1,1,1,0.43213,30,2,"Flanker"
4,36,1,1,1,0.38014,30,2,"Flanker"
4,37,2,0,1,0.53462,30,2,"Flanker"
4,38,1,2,1,0.40575,30,2,"Flanker"
4,39,2,0,1,0.43561,30,2,"Flanker"
4,40,2,1,1,0.35241,30,2,"Flanker"
4,41,1,1,1,0.40253,30,2,"Flanker"
4,42,1,1,1,0.33524,30,2,"Flanker"
4,43,1,0,1,0.3291,30,2,"Flanker"
4,44,2,0,1,0.44323,30,2,"Flanker"
4,45,2,1,1,0.29773,30,2,"Flanker"
4,46,1,0,1,0.46705,30,2,"Flanker"
4,47,2,2,1,0.57569,30,2,"Flanker"
4,48,1,1,1,0.45665,30,2,"Flanker"
4,49,1,0,1,0.46949,30,2,"Flanker"
4,50,1,2,1,0.47711,30,2,"Flanker"
4,51,2,2,0,0.45971,30,2,"Flanker"
4,52,2,0,1,0.43003,30,2,"Flanker"
4,53,1,0,1,0.46851,30,2,"Flanker"
4,54,2,1,1,0.433,30,2,"Flanker"
4,55,1,2,1,0.66957,30,2,"Flanker"
4,56,2,1,1,0.42487,30,2,"Flanker"
4,57,2,0,1,0.32739,30,2,"Flanker"
4,58,2,0,1,0.39874,30,2,"Flanker"
4,59,2,2,1,0.29278,30,2,"Flanker"
4,60,2,0,1,0.35033,30,2,"Flanker"
4,61,1,2,1,0.48903,30,2,"Flanker"
4,62,2,0,1,0.43059,30,2,"Flanker"
4,63,2,2,1,0.49173,30,2,"Flanker"
4,64,1,1,1,0.39471,30,2,"Flanker"
4,65,1,2,1,0.54259,30,2,"Flanker"
4,66,1,0,1,0.34978,30,2,"Flanker"
4,67,2,1,1,0.43106,30,2,"Flanker"
4,68,1,1,1,0.50896,30,2,"Flanker"
4,69,1,2,1,0.31483,30,2,"Flanker"
4,70,1,0,1,0.31715,30,2,"Flanker"
4,71,2,2,1,0.44822,30,2,"Flanker"
4,72,2,0,1,0.33173,30,2,"Flanker"
4,73,1,0,1,0.43089,30,2,"Flanker"
4,74,2,1,1,0.50704,30,2,"Flanker"
4,75,2,1,1,0.33865,30,2,"Flanker"
4,76,1,1,1,0.46922,30,2,"Flanker"
4,77,1,1,1,0.38611,30,2,"Flanker"
4,78,2,2,1,0.44841,30,2,"Flanker"
4,79,2,0,1,0.41322,30,2,"Flanker"
4,80,2,0,1,0.42622,30,2,"Flanker"
4,81,2,1,1,0.32478,30,2,"Flanker"
4,82,2,0,1,0.2931,30,2,"Flanker"
4,83,1,2,1,0.51904,30,2,"Flanker"
4,84,1,1,1,0.40521,30,2,"Flanker"
4,85,1,1,1,0.33842,30,2,"Flanker"
4,86,1,0,1,0.45185,30,2,"Flanker"
4,87,2,0,1,0.50676,30,2,"Flanker"
4,88,1,1,1,0.42561,30,2,"Flanker"
4,89,1,2,1,0.54175,30,2,"Flanker"
4,90,2,1,0,0.40598,30,2,"Flanker"
4,91,2,1,1,0.43383,30,2,"Flanker"
4,92,2,2,1,0.42432,30,2,"Flanker"
4,93,1,1,1,0.46899,30,2,"Flanker"
4,94,2,1,1,0.42422,30,2,"Flanker"
4,95,2,2,1,0.38828,30,2,"Flanker"
4,96,1,1,1,0.40839,30,2,"Flanker"
4,97,1,0,1,0.37971,30,2,"Flanker"
4,98,1,2,1,0.3607,30,2,"Flanker"
4,99,2,2,1,0.43546,30,2,"Flanker"
4,100,2,0,1,0.28884,30,2,"Flanker"
4,101,2,2,1,0.59392,30,2,"Flanker"
4,102,1,0,1,0.4731,30,2,"Flanker"
4,103,1,1,1,0.35952,30,2,"Flanker"
4,104,2,0,1,0.67421,30,2,"Flanker"
4,105,1,1,1,0.43064,30,2,"Flanker"
4,106,1,1,1,0.40334,30,2,"Flanker"
4,107,2,0,0,0.33689,30,2,"Flanker"
4,108,1,0,1,0.41111,30,2,"Flanker"
4,109,1,0,1,0.52536,30,2,"Flanker"
4,110,2,2,0,0.4918,30,2,"Flanker"
4,111,1,1,1,0.41976,30,2,"Flanker"
4,112,2,1,0,0.46378,30,2,"Flanker"
4,113,1,2,1,0.49214,30,2,"Flanker"
4,114,2,0,1,0.45428,30,2,"Flanker"
4,115,2,2,1,0.43216,30,2,"Flanker"
4,116,1,0,1,0.43665,30,2,"Flanker"
4,117,1,2,1,0.56321,30,2,"Flanker"
4,118,1,2,1,0.44946,30,2,"Flanker"
4,119,1,1,1,0.3764,30,2,"Flanker"
4,120,2,2,1,0.4588,30,2,"Flanker"
4,121,2,2,1,0.30546,30,2,"Flanker"
4,122,1,2,1,0.45109,30,2,"Flanker"
4,123,1,1,1,0.38456,30,2,"Flanker"
4,124,1,0,1,0.28436,30,2,"Flanker"
4,125,2,2,1,0.46029,30,2,"Flanker"
4,126,2,0,1,0.3227,30,2,"Flanker"
4,127,1,2,1,0.42883,30,2,"Flanker"
4,128,1,0,1,0.29006,30,2,"Flanker"
4,129,1,1,1,0.34672,30,2,"Flanker"
4,130,2,0,1,0.43794,30,2,"Flanker"
4,131,2,1,1,0.3055,30,2,"Flanker"
4,132,2,2,1,0.50897,30,2,"Flanker"
4,133,1,0,1,0.49103,30,2,"Flanker"
4,134,2,0,0,0.35354,30,2,"Flanker"
4,135,1,2,1,0.54012,30,2,"Flanker"
4,136,2,2,1,0.46058,30,2,"Flanker"
4,137,2,1,1,0.36348,30,2,"Flanker"
4,138,1,2,1,0.47727,30,2,"Flanker"
4,139,1,2,1,0.33089,30,2,"Flanker"
4,140,1,0,1,0.33144,30,2,"Flanker"
4,141,2,2,1,0.43273,30,2,"Flanker"
4,142,1,0,0,0.35635,30,2,"Flanker"
4,143,1,2,1,0.50491,30,2,"Flanker"
4,144,2,2,1,0.46175,30,2,"Flanker"
5,1,2,1,1,0.54859,30,2,"Flanker"
5,2,1,2,1,0.45298,30,2,"Flanker"
5,3,1,0,1,0.30525,30,2,"Flanker"
5,4,1,0,1,0.28925,30,2,"Flanker"
5,5,2,0,0,0.25921,30,2,"Flanker"
5,6,1,1,1,0.3735,30,2,"Flanker"
5,7,2,1,0,0.32067,30,2,"Flanker"
5,8,2,0,1,0.39489,30,2,"Flanker"
5,9,2,2,1,0.26894,30,2,"Flanker"
5,10,1,0,1,0.42373,30,2,"Flanker"
5,11,1,0,1,0.33257,30,2,"Flanker"
5,12,2,1,1,0.44606,30,2,"Flanker"
5,13,1,0,1,0.40978,30,2,"Flanker"
5,14,1,1,1,0.30211,30,2,"Flanker"
5,15,1,2,1,0.27147,30,2,"Flanker"
5,16,2,0,1,0.45666,30,2,"Flanker"
5,17,1,1,1,0.43888,30,2,"Flanker"
5,18,2,2,1,0.57255,30,2,"Flanker"
5,19,1,2,1,0.47715,30,2,"Flanker"
5,20,1,1,1,0.45099,30,2,"Flanker"
5,21,1,1,1,0.37565,30,2,"Flanker"
5,22,2,0,1,0.41959,30,2,"Flanker"
5,23,1,0,1,0.3919,30,2,"Flanker"
5,24,2,0,1,0.43522,30,2,"Flanker"
5,25,1,1,1,0.41686,30,2,"Flanker"
5,26,1,2,1,0.26699,30,2,"Flanker"
5,27,1,2,1,0.31749,30,2,"Flanker"
5,28,1,0,1,0.33602,30,2,"Flanker"
5,29,1,0,1,0.35343,30,2,"Flanker"
5,30,1,2,1,0.34148,30,2,"Flanker"
5,31,1,1,1,0.29504,30,2,"Flanker"
5,32,2,0,0,0.25873,30,2,"Flanker"
5,33,2,0,1,0.52926,30,2,"Flanker"
5,34,1,0,0,0.28928,30,2,"Flanker"
5,35,1,2,1,0.53743,30,2,"Flanker"
5,36,2,2,1,0.48247,30,2,"Flanker"
5,37,1,0,1,0.43248,30,2,"Flanker"
5,38,1,1,1,0.33355,30,2,"Flanker"
5,39,1,1,1,0.31859,30,2,"Flanker"
5,40,2,2,1,0.71333,30,2,"Flanker"
5,41,1,2,0,0.42112,30,2,"Flanker"
5,42,1,0,1,0.37811,30,2,"Flanker"
5,43,1,1,1,0.35603,30,2,"Flanker"
5,44,2,2,0,0.3522,30,2,"Flanker"
5,45,1,2,1,0.52251,30,2,"Flanker"
5,46,1,0,1,0.25825,30,2,"Flanker"
5,47,1,0,1,0.28307,30,2,"Flanker"
5,48,1,1,1,0.29226,30,2,"Flanker"
5,49,1,0,1,0.33224,30,2,"Flanker"
5,50,1,1,1,0.31808,30,2,"Flanker"
5,51,1,1,1,0.41648,30,2,"Flanker"
5,52,2,0,0,0.28549,30,2,"Flanker"
5,53,2,0,1,0.47991,30,2,"Flanker"
5,54,1,2,1,0.44612,30,2,"Flanker"
5,55,2,1,1,0.46888,30,2,"Flanker"
5,56,1,2,1,0.40057,30,2,"Flanker"
5,57,2,1,1,0.38722,30,2,"Flanker"
5,58,1,1,1,0.3375,30,2,"Flanker"
5,59,2,1,1,0.2981,30,2,"Flanker"
5,60,2,0,0,0.27622,30,2,"Flanker"
5,61,2,2,1,0.52538,30,2,"Flanker"
5,62,1,2,1,0.4537,30,2,"Flanker"
5,63,1,0,1,0.39235,30,2,"Flanker"
5,64,2,2,0,0.29525,30,2,"Flanker"
5,65,1,2,1,0.43301,30,2,"Flanker"
5,66,2,2,0,0.37918,30,2,"Flanker"
5,67,1,2,1,0.46166,30,2,"Flanker"
5,68,2,1,1,0.36415,30,2,"Flanker"
5,69,2,1,1,0.38326,30,2,"Flanker"
5,70,2,0,1,0.37844,30,2,"Flanker"
5,71,1,2,1,0.47757,30,2,"Flanker"
5,72,2,2,1,0.42029,30,2,"Flanker"
5,73,2,0,1,0.46476,30,2,"Flanker"
5,74,2,2,1,0.29471,30,2,"Flanker"
5,75,1,1,1,0.47174,30,2,"Flanker"
5,76,1,2,1,0.34082,30,2,"Flanker"
5,77,2,0,1,0.40832,30,2,"Flanker"
5,78,1,1,1,0.38908,30,2,"Flanker"
5,79,2,1,1,0.43222,30,2,"Flanker"
5,80,2,2,0,0.4287,30,2,"Flanker"
5,81,1,1,1,0.44905,30,2,"Flanker"
5,82,2,1,1,0.4233,30,2,"Flanker"
5,83,2,1,1,0.30079,30,2,"Flanker"
5,84,1,0,1,0.43089,30,2,"Flanker"
5,85,1,0,1,0.31399,30,2,"Flanker"
5,86,2,2,1,0.44295,30,2,"Flanker"
5,87,2,2,1,0.36157,30,2,"Flanker"
5,88,1,1,1,0.43623,30,2,"Flanker"
5,89,1,2,1,0.50537,30,2,"Flanker"
5,90,2,1,0,0.32732,30,2,"Flanker"
5,91,2,2,1,0.58575,30,2,"Flanker"
5,92,2,1,1,0.37141,30,2,"Flanker"
5,93,1,1,1,0.46258,30,2,"Flanker"
5,94,2,0,1,0.50714,30,2,"Flanker"
5,95,2,1,1,0.4828,30,2,"Flanker"
5,96,1,1,1,0.48015,30,2,"Flanker"
5,97,2,1,1,0.52506,30,2,"Flanker"
5,98,2,1,1,0.45255,30,2,"Flanker"
5,99,2,0,1,0.42556,30,2,"Flanker"
5,100,2,1,1,0.38462,30,2,"Flanker"
5,101,2,0,1,0.36205,30,2,"Flanker"
5,102,1,1,1,0.43671,30,2,"Flanker"
5,103,1,0,1,0.41042,30,2,"Flanker"
5,104,2,1,1,0.51202,30,2,"Flanker"
5,105,2,0,1,0.31042,30,2,"Flanker"
5,106,2,2,1,0.31904,30,2,"Flanker"
5,107,2,0,1,0.30788,30,2,"Flanker"
5,108,1,0,1,0.52295,30,2,"Flanker"
5,109,2,2,0,0.33841,30,2,"Flanker"
5,110,1,2,1,0.46176,30,2,"Flanker"
5,111,1,0,1,0.4342,30,2,"Flanker"
5,112,2,1,1,0.45569,30,2,"Flanker"
5,113,2,0,1,0.39936,30,2,"Flanker"
5,114,1,2,1,0.51169,30,2,"Flanker"
5,115,2,2,1,0.59054,30,2,"Flanker"
5,116,2,1,1,0.35293,30,2,"Flanker"
5,117,2,1,1,0.299,30,2,"Flanker"
5,118,1,0,1,0.41945,30,2,"Flanker"
5,119,2,2,1,0.40986,30,2,"Flanker"
5,120,1,2,1,0.46117,30,2,"Flanker"
5,121,2,0,1,0.38724,30,2,"Flanker"
5,122,2,2,1,0.39832,30,2,"Flanker"
5,123,2,1,1,0.32962,30,2,"Flanker"
5,124,2,0,1,0.31685,30,2,"Flanker"
5,125,2,2,1,0.31033,30,2,"Flanker"
5,126,2,0,1,0.33781,30,2,"Flanker"
5,127,2,1,1,0.3306,30,2,"Flanker"
5,128,2,2,1,0.32421,30,2,"Flanker"
5,129,2,0,1,0.31236,30,2,"Flanker"
5,130,2,2,1,0.2893,30,2,"Flanker"
5,131,2,0,1,0.2831,30,2,"Flanker"
5,132,1,1,1,0.46025,30,2,"Flanker"
5,133,1,2,1,0.31362,30,2,"Flanker"
5,134,1,1,1,0.29842,30,2,"Flanker"
5,135,1,2,1,0.30029,30,2,"Flanker"
5,136,2,2,0,0.31905,30,2,"Flanker"
5,137,1,1,1,0.40761,30,2,"Flanker"
5,138,1,2,1,0.57203,30,2,"Flanker"
5,139,2,1,0,0.31628,30,2,"Flanker"
5,140,2,2,1,0.44618,30,2,"Flanker"
5,141,1,0,1,0.43935,30,2,"Flanker"
5,142,1,0,1,0.35225,30,2,"Flanker"
5,143,1,2,1,0.38735,30,2,"Flanker"
5,144,1,0,1,0.32059,30,2,"Flanker"
1,1,1,0,1,0.56236,31,1,"Flanker"
1,2,2,1,1,0.40085,31,1,"Flanker"
1,3,2,2,1,0.43877,31,1,"Flanker"
1,4,1,0,1,0.41986,31,1,"Flanker"
1,5,1,2,1,0.34391,31,1,"Flanker"
1,6,2,0,0,0.33746,31,1,"Flanker"
1,7,1,2,1,0.37318,31,1,"Flanker"
1,8,2,1,1,0.34329,31,1,"Flanker"
1,9,2,1,1,0.37777,31,1,"Flanker"
1,10,1,2,0,0.34128,31,1,"Flanker"
1,11,1,2,1,0.496,31,1,"Flanker"
1,12,2,2,1,0.3908,31,1,"Flanker"
1,13,1,0,1,0.32359,31,1,"Flanker"
1,14,1,1,1,0.36515,31,1,"Flanker"
1,15,1,2,1,0.48826,31,1,"Flanker"
1,16,2,1,1,0.422,31,1,"Flanker"
1,17,2,1,1,0.38544,31,1,"Flanker"
1,18,1,2,1,0.50324,31,1,"Flanker"
1,19,2,2,1,0.44512,31,1,"Flanker"
1,20,2,2,1,0.47481,31,1,"Flanker"
1,21,2,1,1,0.3673,31,1,"Flanker"
1,22,1,1,1,0.36432,31,1,"Flanker"
1,23,1,0,1,0.3437,31,1,"Flanker"
1,24,1,0,1,0.31407,31,1,"Flanker"
1,25,1,2,1,0.28996,31,1,"Flanker"
1,26,2,0,1,0.43628,31,1,"Flanker"
1,27,1,2,1,0.41028,31,1,"Flanker"
1,28,2,2,0,0.34891,31,1,"Flanker"
1,29,1,1,1,0.31307,31,1,"Flanker"
1,30,2,0,0,0.33929,31,1,"Flanker"
1,31,1,2,1,0.36617,31,1,"Flanker"
1,32,1,0,1,0.32793,31,1,"Flanker"
1,33,1,1,1,0.29945,31,1,"Flanker"
1,34,1,1,1,0.30781,31,1,"Flanker"
1,35,1,1,1,0.39942,31,1,"Flanker"
1,36,2,2,0,0.29105,31,1,"Flanker"
1,37,1,2,1,0.53504,31,1,"Flanker"
1,38,2,1,1,0.49143,31,1,"Flanker"
1,39,2,2,1,0.41769,31,1,"Flanker"
1,40,1,1,1,0.47882,31,1,"Flanker"
1,41,1,2,1,0.44427,31,1,"Flanker"
1,42,2,0,1,0.42615,31,1,"Flanker"
1,43,1,0,1,0.3901,31,1,"Flanker"
1,44,2,0,1,0.44167,31,1,"Flanker"
1,45,2,0,1,0.37436,31,1,"Flanker"
1,46,2,0,1,0.37772,31,1,"Flanker"
1,47,1,2,1,0.35674,31,1,"Flanker"
1,48,1,0,1,0.29557,31,1,"Flanker"
1,49,1,1,1,0.31588,31,1,"Flanker"
1,50,1,2,0,0.3646,31,1,"Flanker"
1,51,2,0,1,0.45378,31,1,"Flanker"
1,52,1,1,1,0.34862,31,1,"Flanker"
1,53,2,2,1,0.38515,31,1,"Flanker"
1,54,2,1,1,0.40319,31,1,"Flanker"
1,55,2,2,1,0.4555,31,1,"Flanker"
1,56,1,1,1,0.45952,31,1,"Flanker"
1,57,2,1,1,0.36984,31,1,"Flanker"
1,58,1,1,1,0.33382,31,1,"Flanker"
1,59,1,0,1,0.40773,31,1,"Flanker"
1,60,2,0,1,0.39567,31,1,"Flanker"
1,61,1,1,1,0.31299,31,1,"Flanker"
1,62,1,2,1,0.33702,31,1,"Flanker"
1,63,2,0,0,0.35088,31,1,"Flanker"
1,64,1,2,1,0.29543,31,1,"Flanker"
1,65,2,0,1,0.3921,31,1,"Flanker"
1,66,2,0,1,0.41986,31,1,"Flanker"
1,67,1,1,1,0.34522,31,1,"Flanker"
1,68,2,1,1,0.33096,31,1,"Flanker"
1,69,2,0,1,0.38181,31,1,"Flanker"
1,70,2,2,0,0.28182,31,1,"Flanker"
1,71,1,1,1,0.35456,31,1,"Flanker"
1,72,2,1,1,0.31019,31,1,"Flanker"
1,73,2,0,1,0.34398,31,1,"Flanker"
1,74,1,1,0,0.29882,31,1,"Flanker"
1,75,1,2,1,0.51894,31,1,"Flanker"
1,76,1,1,1,0.37799,31,1,"Flanker"
1,77,2,1,1,0.37385,31,1,"Flanker"
1,78,2,0,1,0.43244,31,1,"Flanker"
1,79,2,1,1,0.35131,31,1,"Flanker"
1,80,2,1,1,0.36205,31,1,"Flanker"
1,81,1,2,1,0.3876,31,1,"Flanker"
1,82,1,0,1,0.38507,31,1,"Flanker"
1,83,1,1,1,0.36467,31,1,"Flanker"
1,84,2,2,1,0.40737,31,1,"Flanker"
1,85,1,2,1,0.27489,31,1,"Flanker"
1,86,1,1,1,0.37907,31,1,"Flanker"
1,87,1,1,1,0.43041,31,1,"Flanker"
1,88,2,2,1,0.37193,31,1,"Flanker"
1,89,2,2,1,0.32061,31,1,"Flanker"
1,90,1,1,1,0.40231,31,1,"Flanker"
1,91,2,1,1,0.3184,31,1,"Flanker"
1,92,2,1,1,0.31442,31,1,"Flanker"
1,93,1,0,1,0.35405,31,1,"Flanker"
1,94,1,0,1,0.28509,31,1,"Flanker"
1,95,2,1,0,0.32565,31,1,"Flanker"
1,96,2,1,1,0.37636,31,1,"Flanker"
1,97,2,2,1,0.32426,31,1,"Flanker"
1,98,2,2,1,0.30105,31,1,"Flanker"
1,99,1,0,1,0.33519,31,1,"Flanker"
1,100,2,1,0,0.4132,31,1,"Flanker"
1,101,1,2,0,0.45714,31,1,"Flanker"
1,102,2,2,1,0.50038,31,1,"Flanker"
1,103,1,0,1,0.36209,31,1,"Flanker"
1,104,2,2,1,0.38078,31,1,"Flanker"
1,105,2,2,1,0.41739,31,1,"Flanker"
1,106,1,1,1,0.55718,31,1,"Flanker"
1,107,1,1,1,0.42098,31,1,"Flanker"
1,108,1,0,1,0.34645,31,1,"Flanker"
1,109,1,0,1,0.3239,31,1,"Flanker"
1,110,2,2,1,0.39974,31,1,"Flanker"
1,111,2,0,1,0.36326,31,1,"Flanker"
1,112,2,1,1,0.33588,31,1,"Flanker"
1,113,1,0,1,0.31172,31,1,"Flanker"
1,114,2,2,0,0.45109,31,1,"Flanker"
1,115,2,0,1,0.36748,31,1,"Flanker"
1,116,1,1,1,0.3073,31,1,"Flanker"
1,117,1,0,1,0.34894,31,1,"Flanker"
1,118,1,1,1,0.35242,31,1,"Flanker"
1,119,1,0,1,0.34626,31,1,"Flanker"
1,120,1,0,1,0.31747,31,1,"Flanker"
1,121,2,1,1,0.42232,31,1,"Flanker"
1,122,2,1,1,0.29142,31,1,"Flanker"
1,123,2,1,1,0.31663,31,1,"Flanker"
1,124,1,2,1,0.49523,31,1,"Flanker"
1,125,1,2,1,0.43849,31,1,"Flanker"
1,126,1,0,1,0.36162,31,1,"Flanker"
1,127,2,2,1,0.45448,31,1,"Flanker"
1,128,2,0,1,0.38786,31,1,"Flanker"
1,129,1,2,1,0.46328,31,1,"Flanker"
1,130,2,2,1,0.33952,31,1,"Flanker"
1,131,2,0,1,0.49494,31,1,"Flanker"
1,132,1,0,1,0.36502,31,1,"Flanker"
1,133,2,2,0,0.49634,31,1,"Flanker"
1,134,1,0,1,0.30456,31,1,"Flanker"
1,135,2,0,1,0.51992,31,1,"Flanker"
1,136,2,0,1,0.36851,31,1,"Flanker"
1,137,2,1,1,0.35583,31,1,"Flanker"
1,138,1,2,1,0.41451,31,1,"Flanker"
1,139,1,0,1,0.37953,31,1,"Flanker"
1,140,2,0,1,0.40637,31,1,"Flanker"
1,141,2,0,1,0.34582,31,1,"Flanker"
1,142,2,0,1,0.38906,31,1,"Flanker"
1,143,2,2,0,0.43241,31,1,"Flanker"
1,144,1,2,1,0.4075,31,1,"Flanker"
2,1,1,0,1,2.0774,31,1,"Flanker"
2,2,2,2,0,0.37941,31,1,"Flanker"
2,3,1,2,1,0.33332,31,1,"Flanker"
2,4,2,2,1,0.3689,31,1,"Flanker"
2,5,2,2,0,0.28342,31,1,"Flanker"
2,6,1,2,1,0.36506,31,1,"Flanker"
2,7,1,2,1,0.36029,31,1,"Flanker"
2,8,1,2,1,0.31582,31,1,"Flanker"
2,9,2,0,1,0.36573,31,1,"Flanker"
2,10,2,2,0,0.35992,31,1,"Flanker"
2,11,2,1,1,0.33867,31,1,"Flanker"
2,12,1,0,1,0.44117,31,1,"Flanker"
2,13,1,0,1,0.35429,31,1,"Flanker"
2,14,1,0,1,0.34174,31,1,"Flanker"
2,15,2,1,1,0.60785,31,1,"Flanker"
2,16,2,2,0,0.36902,31,1,"Flanker"
2,17,1,0,1,0.36829,31,1,"Flanker"
2,18,1,0,1,0.31255,31,1,"Flanker"
